repo,issue_id,issue_total_tokens,issue_body_tokens,issue_comment_tokens,issue_num_sections,issue_num_comments,issue_has_satd,issue_satd_section_ratio,issue_satd_token_ratio,issue_satd_primary_type,issue_sentiment_score,issue_sentiment_variance,issue_priority_score
visit,Issue_3010,248,0,0,2,0,0,0.0,0.0,,0.9596774193548387,1.920980749219563,0.12901025798579865
visit,Issue_3009,243,0,3,3,1,0,0.0,0.0,,-1.0,0.0,0.1371034633662088
visit,Issue_3007,367,0,0,2,0,1,0.5,0.9918256130790191,requirement_debt,-1.0,0.0,0.1599600527467379
visit,Issue_3005,345,0,0,2,0,0,0.0,0.0,,-0.9246376811594202,1.8549548414198695,0.06199569416246188
visit,Issue_2998,168,0,7,3,1,0,0.0,0.0,,1.0,0.0,0.1269234472118725
visit,Issue_2997,424,0,2,3,1,0,0.0,0.0,,-0.9245283018867925,2.471104782247538,0.1066319542350463
visit,Issue_2994,219,0,0,2,0,1,0.5,0.9497716894977168,documentation_debt,-0.8995433789954338,1.8091782906945224,0.0780142796474288
visit,Issue_2988,241,0,0,2,0,0,0.0,0.0,,-0.941908713692946,1.8871920249307004,0.0754936218358987
visit,Issue_2986,290,0,0,2,0,1,0.5,0.9827586206896551,documentation_debt,0.9655172413793104,1.9322235434007138,0.1213090341829238
visit,Issue_2982,307,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.07239021319889215
visit,Issue_2978,376,0,0,2,0,1,0.5,0.9707446808510638,scientific_debt,-1.0,0.0,0.11169686214748004
visit,Issue_2977,194,0,0,2,0,1,1.0,1.0,code/design_debt,1.0,0.0,0.14656910732298636
visit,Issue_2972,186,0,12,3,1,1,0.3333333333333333,0.06451612903225806,requirement_debt,-0.8709677419354839,1.1779396462018732,0.16661534459645722
visit,Issue_2971,150,0,0,2,0,0,0.0,0.0,,-0.8933333333333333,1.7980444444444443,0.05096685751776199
visit,Issue_2970,203,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.050908237104331115
visit,Issue_2969,787,0,0,2,0,1,0.5,0.011435832274459974,code/design_debt,0.97712833545108,1.9547797839413983,0.07905159423358399
visit,Issue_2968,244,0,3,3,1,0,0.0,0.0,,0.9754098360655737,1.3011511242497535,0.13660410844936208
visit,Issue_2962,177,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09376986901404064
visit,Issue_2961,427,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.0337973160894145
visit,Issue_2960,213,0,0,2,0,1,0.5,0.9671361502347418,documentation_debt,-0.9342723004694836,1.8728647314245408,0.14129052798907818
visit,Issue_2955,189,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.06647713830395367
visit,Issue_2954,198,0,0,2,0,0,0.0,0.0,,-0.9494949494949495,1.9015406591164163,0.09588963659797799
visit,Issue_2953,204,0,0,2,0,0,0.0,0.0,,-0.9215686274509803,1.8492887351018834,0.06608947031606106
visit,Issue_2951,179,0,0,2,0,0,0.0,0.0,,-0.9553072625698324,1.912611965918667,0.11144855578050511
visit,Issue_2950,214,0,0,2,0,1,0.5,0.03271028037383177,code/design_debt,0.9345794392523364,1.8734387282732117,0.1212517782649255
visit,Issue_2948,194,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.06852241557507754
visit,Issue_2947,275,0,0,2,0,0,0.0,0.0,,-0.9127272727272727,1.833071074380165,0.10318077885250534
visit,Issue_2945,267,0,0,2,0,1,0.5,0.04119850187265917,code/design_debt,-0.9176029962546817,1.8419952587355692,0.08676455528948324
visit,Issue_2943,350,0,0,2,0,0,0.0,0.0,,0.9428571428571428,1.8889795918367347,0.04097883597616577
visit,Issue_2939,318,0,0,2,0,0,0.0,0.0,,-0.9182389937106918,1.8431628495708239,0.1637142634596571
visit,Issue_2938,569,0,0,2,0,0,0.0,0.0,,-0.968365553602812,1.9377318454044805,0.07545642245789141
visit,Issue_2937,224,0,0,2,0,1,0.5,0.9285714285714286,documentation_debt,-1.0,0.0,0.13265987522072195
visit,Issue_2936,197,0,0,2,0,1,0.5,0.9441624365482234,documentation_debt,1.0,0.0,0.021561115434452216
visit,Issue_2935,354,0,0,2,0,1,0.5,0.9745762711864406,code/design_debt,-0.9491525423728814,1.9008905486929044,0.12705998165299692
visit,Issue_2933,271,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.07678187148504578
visit,Issue_2931,377,0,1,3,1,0,0.0,0.0,,-0.9575596816976127,2.5552936651445752,0.08559106819404483
visit,Issue_2929,268,0,0,2,0,1,0.5,0.9589552238805971,documentation_debt,1.0,0.0,0.16317119191572038
visit,Issue_2926,433,0,45,3,1,0,0.0,0.0,,0.9676674364896074,1.2912686433159635,0.09185209453818348
visit,Issue_2920,349,0,1,3,1,0,0.0,0.0,,-1.0,0.0,0.043981389395350734
visit,Issue_2919,254,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.05144196693479573
visit,Issue_2918,353,0,78,4,2,0,0.0,0.0,,-0.5580736543909348,1.3114462037252523,0.10472937142564076
visit,Issue_2913,125,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.13738719028138696
visit,Issue_2912,126,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.054736725936686076
visit,Issue_2907,187,0,0,2,0,0,0.0,0.0,,0.9144385026737968,1.8361977751722955,0.07221873910001243
visit,Issue_2905,181,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.10555556403115939
visit,Issue_2904,315,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.12703004260799547
visit,Issue_2902,197,0,0,2,0,1,0.5,0.9543147208121827,documentation_debt,-0.9086294416243654,1.825607462186606,0.12288297144160647
visit,Issue_2901,243,0,0,2,0,0,0.0,0.0,,0.9588477366255144,1.919388982031872,0.11925456575049183
visit,Issue_2900,317,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.04806142775834212
visit,Issue_2899,311,0,0,2,0,1,0.5,0.9839228295819936,scientific_debt,1.0,0.0,0.09048275910111725
visit,Issue_17737,1166,0,4,3,1,1,0.3333333333333333,0.9922813036020584,requirement_debt,0.9931389365351629,1.324232322905419,0.044297555383270265
visit,Issue_2897,304,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.10491887093706144
visit,Issue_2896,813,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.05751476179874492
visit,Issue_2894,229,0,0,2,0,1,1.0,1.0,code/design_debt,1.0,0.0,0.1461525637180356
visit,Issue_2890,161,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.062495015793368726
visit,Issue_2889,209,0,0,2,0,1,0.5,0.9569377990430622,documentation_debt,1.0,0.0,0.1070283356114116
visit,Issue_2888,241,0,0,2,0,1,0.5,0.9875518672199171,documentation_debt,1.0,0.0,0.13166996065421321
visit,Issue_2885,366,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.16688681587739784
visit,Issue_2883,261,0,96,4,2,0,0.0,0.0,,0.8850574712643678,0.8982692561765093,0.0649524588396221
visit,Issue_2882,111,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09029752167385269
visit,Issue_2881,344,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09898874988995182
visit,Issue_2875,149,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1432531096028352
visit,Issue_2874,422,0,5,3,1,0,0.0,0.0,,1.0,0.0,0.15318613238257345
visit,Issue_2866,234,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.11993292348529154
visit,Issue_2865,284,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.07931505821789887
visit,Issue_2864,338,0,0,2,0,1,0.5,0.9763313609467456,documentation_debt,-0.9526627218934911,1.9075662616855151,0.06344227265039677
visit,Issue_2861,273,0,1,3,1,0,0.0,0.0,,0.9926739926739927,1.3236189939486642,0.038732252358700696
visit,Issue_2859,336,0,0,2,0,0,0.0,0.0,,-0.9285714285714286,1.862244897959184,0.08283122446355133
visit,Issue_2858,327,0,0,2,0,0,0.0,0.0,,-0.9571865443425076,1.9162060806703511,0.10713057266894828
visit,Issue_2857,152,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09710120329434144
visit,Issue_2851,410,0,0,2,0,1,0.5,0.9829268292682927,scientific_debt,-1.0,0.0,0.08153011902027218
visit,Issue_2849,314,0,2,3,1,0,0.0,0.0,,1.0,0.0,0.02647910204156865
visit,Issue_2847,283,0,0,2,0,1,0.5,0.9540636042402827,code/design_debt,1.0,0.0,0.11846515890197241
visit,Issue_2844,354,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.16290906639336963
visit,Issue_2843,282,0,3,3,1,1,0.3333333333333333,0.024822695035460994,code/design_debt,1.0,0.0,0.19778540709707632
visit,Issue_2842,452,0,0,2,0,0,0.0,0.0,,0.9823008849557522,1.964915028584854,0.09714725822098766
visit,Issue_2841,152,0,4,3,1,0,0.0,0.0,,-0.9473684210526315,1.265927977839335,0.07660438521508857
visit,Issue_2839,223,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.11491844626220848
visit,Issue_2837,377,0,0,2,0,1,0.5,0.9655172413793104,documentation_debt,-0.9310344827586207,1.8668252080856123,0.1462283661912602
visit,Issue_2835,448,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.1627418694351246
visit,Issue_2834,216,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.14004863983219068
visit,Issue_2833,246,0,10,3,1,1,0.3333333333333333,0.024390243902439025,code/design_debt,-1.0,0.0,0.17337556106544819
visit,Issue_2831,469,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.03144689151416187
visit,Issue_2830,361,0,0,2,0,0,0.0,0.0,,-0.9445983379501385,1.8922660200581642,0.14600771557555037
visit,Issue_2828,280,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.04058594166275421
visit,Issue_2827,205,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.05807061102142932
visit,Issue_2825,227,0,0,2,0,1,0.5,0.022026431718061675,code/design_debt,-1.0,0.0,0.12110850495834335
visit,Issue_2824,310,0,0,2,0,0,0.0,0.0,,0.9548387096774194,1.9117169614984393,0.13353695482664416
visit,Issue_2823,1256,0,81,4,2,1,0.75,0.945859872611465,code/design_debt,-0.9856687898089171,0.985874173394458,0.11580633509807829
visit,Issue_2822,168,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.12272516783073405
visit,Issue_2819,346,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.14952299980999975
visit,Issue_2818,300,0,0,2,0,1,0.5,0.9733333333333334,code/design_debt,0.9466666666666667,1.896177777777778,0.028312579198552748
visit,Issue_2817,426,0,2,3,1,0,0.0,0.0,,0.9906103286384976,1.3209019374462738,0.020486708221499724
visit,Issue_2816,232,0,0,2,0,1,0.5,0.9612068965517241,code/design_debt,-0.9224137931034483,1.8508472057074914,0.15859743228217757
visit,Issue_2815,522,0,0,2,0,1,0.5,0.9961685823754789,documentation_debt,-1.0,0.0,0.24837948171495652
visit,Issue_2814,233,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.08255839323830225
visit,Issue_2813,321,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.0902934961387391
visit,Issue_2812,444,0,117,8,6,1,0.25,0.7837837837837838,scientific_debt,0.9954954954954955,0.49776803830857885,0.050029989981517066
visit,Issue_2810,223,0,0,2,0,1,0.5,0.9596412556053812,documentation_debt,1.0,0.0,0.09359230753643656
visit,Issue_2807,221,0,0,2,0,1,0.5,0.9502262443438914,documentation_debt,1.0,0.0,0.03967763098236026
visit,Issue_2803,786,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.03817844497616245
visit,Issue_2801,183,0,5,3,1,0,0.0,0.0,,0.9453551912568307,1.2634596434650183,0.08590661725332178
visit,Issue_2800,413,0,1,3,1,0,0.0,0.0,,-0.9612590799031477,2.5648584052983447,0.147924156432848
visit,Issue_2799,124,0,2,3,1,1,0.3333333333333333,0.016129032258064516,scientific_debt,0.8387096774193549,2.262573707943115,0.14656822311674136
visit,Issue_2798,336,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.036898257950559864
visit,Issue_2795,487,0,277,10,8,1,0.2,0.17659137577002054,code/design_debt,-0.3264887063655031,1.367785840476622,0.09481325922895742
visit,Issue_2793,159,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.0964010434959759
visit,Issue_2790,170,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.06292385057411919
visit,Issue_2789,256,0,0,2,0,1,0.5,0.96484375,scientific_debt,0.9296875,1.86431884765625,0.11506621664165546
visit,Issue_2784,113,0,12,4,2,0,0.0,0.0,,1.0,0.0,0.12580995163543685
visit,Issue_2783,251,0,6,4,2,0,0.0,0.0,,-0.9203187250996016,1.846986555768956,0.13004444593600067
visit,Issue_2781,152,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.045147148316904716
visit,Issue_2780,116,0,0,2,0,0,0.0,0.0,,-0.8103448275862069,1.6566587395957195,0.16173729291805022
visit,Issue_2778,229,0,0,2,0,1,0.5,0.9519650655021834,documentation_debt,1.0,0.0,0.14404349172855627
visit,Issue_2777,189,0,0,2,0,1,0.5,0.9735449735449735,documentation_debt,1.0,0.0,0.14102228398437405
visit,Issue_2776,709,0,0,2,0,1,0.5,0.9873060648801129,code/design_debt,-0.9746121297602257,1.9498688034757632,0.0006909064854761763
visit,Issue_2773,1576,0,4,3,1,0,0.0,0.0,,-0.9949238578680203,1.326590911042971,0.129166465852704
visit,Issue_2769,272,0,0,2,0,0,0.0,0.0,,-0.9117647058823529,1.8313148788927331,0.11183439096235387
visit,Issue_2767,214,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1075098770501859
visit,Issue_2765,289,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.15802173767198885
visit,Issue_2762,204,0,6,3,1,0,0.0,0.0,,-0.9411764705882353,1.2583621683967705,0.10034709081335907
visit,Issue_2761,246,0,0,2,0,0,0.0,0.0,,0.9349593495934959,1.874148985392293,0.09832863120763839
visit,Issue_2759,357,0,0,2,0,1,0.5,0.9747899159663865,scientific_debt,1.0,0.0,0.06901166727057499
visit,Issue_2758,232,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.022476781207308952
visit,Issue_2755,1116,0,0,2,0,0,0.0,0.0,,-0.982078853046595,1.964478873601316,0.10090764070037618
visit,Issue_2754,323,0,0,2,0,0,0.0,0.0,,-0.9380804953560371,1.879995015767428,0.07382484843191653
visit,Issue_2753,442,0,1,3,1,0,0.0,0.0,,-0.9457013574660633,2.5248186291571972,0.06791988094771902
visit,Issue_2752,286,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.067762190685631
visit,Issue_2750,206,0,0,2,0,1,0.5,0.9660194174757282,documentation_debt,1.0,0.0,0.10390103765394756
visit,Issue_2748,349,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.08568322446089877
visit,Issue_2746,313,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.11929314310623962
visit,Issue_2742,368,0,0,2,0,0,0.0,0.0,,-0.967391304347826,1.9358459357277886,0.13570639126615738
visit,Issue_2740,344,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.007720606032425745
visit,Issue_2739,153,0,19,3,1,0,0.0,0.0,,-0.6862745098039216,1.9284890426758938,0.07104355444283919
visit,Issue_2738,285,0,0,2,0,0,0.0,0.0,,0.9649122807017544,1.931055709449061,0.08793544750494338
visit,Issue_2737,170,0,1,3,1,0,0.0,0.0,,0.9882352941176471,1.3177854671280278,0.185818046227408
visit,Issue_2736,137,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.07146711348086988
visit,Issue_2733,187,0,3,3,1,0,0.0,0.0,,-0.8823529411764706,1.1903114186851214,0.13422237129090678
visit,Issue_2732,110,0,7,3,1,0,0.0,0.0,,1.0,0.0,0.09128977064475151
visit,Issue_2730,266,0,102,5,3,0,0.0,0.0,,-0.23308270676691728,1.1475606309005597,0.072778335091949
visit,Issue_2725,211,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.06904707191150708
visit,Issue_2721,300,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.12425662007762718
visit,Issue_2718,278,0,4,3,1,1,0.3333333333333333,0.960431654676259,scientific_debt,1.0,0.0,0.10120273312913028
visit,Issue_2716,117,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.11079298048619778
visit,Issue_2715,176,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09098928042111941
visit,Issue_2714,228,0,6,3,1,1,0.3333333333333333,0.02631578947368421,code/design_debt,-0.9473684210526315,1.265927977839335,0.06520540968575247
visit,Issue_2713,124,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.10223421568719843
visit,Issue_2712,392,0,0,2,0,1,0.5,0.9974489795918368,scientific_debt,1.0,0.0,0.12085286463658979
visit,Issue_2710,124,0,0,2,0,0,0.0,0.0,,0.9032258064516129,1.8158168574401667,0.1825069396920442
visit,Issue_2708,250,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.14943685747140978
visit,Issue_2707,689,0,0,2,0,0,0.0,0.0,,0.9825834542815675,1.9654702446278973,0.19847296953793617
visit,Issue_2706,201,0,0,2,0,1,0.5,0.9751243781094527,test_debt,1.0,0.0,0.18184882136214378
visit,Issue_2701,338,0,0,2,0,0,0.0,0.0,,-0.9112426035502958,1.8303630825251216,0.11665623844428286
visit,Issue_2697,272,0,0,2,0,1,0.5,0.9705882352941176,documentation_debt,1.0,0.0,0.11879175185893634
visit,Issue_2696,282,0,51,3,1,0,0.0,0.0,,1.0,0.0,0.06852332344790234
visit,Issue_2695,311,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.038598338530173144
visit,Issue_2691,326,0,6,4,2,0,0.0,0.0,,1.0,0.0,0.09103895285579543
visit,Issue_2688,450,0,0,2,0,0,0.0,0.0,,-0.9733333333333334,1.947377777777778,0.06765521803721597
visit,Issue_2687,273,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.14035834654704005
visit,Issue_2686,398,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.053756067935435116
visit,Issue_2684,547,0,125,5,3,0,0.0,0.0,,0.8756855575868373,0.7160025266619654,0.04719900283319074
visit,Issue_2683,129,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.03447716134836811
visit,Issue_2682,186,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.13472794300076238
visit,Issue_2680,317,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1693976430312488
visit,Issue_2679,420,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.027497449858961766
visit,Issue_2678,289,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1340322272120132
visit,Issue_2676,259,0,48,3,1,0,0.0,0.0,,-0.5907335907335908,1.7427885690433953,0.1323862276071203
visit,Issue_2675,244,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.06922331617934262
visit,Issue_2673,336,0,7,3,1,0,0.0,0.0,,1.0,0.0,0.025039869643200072
visit,Issue_2672,532,0,0,2,0,0,0.0,0.0,,-0.9699248120300752,1.9407541409915767,0.06051735326259882
visit,Issue_2671,352,0,0,2,0,0,0.0,0.0,,0.9545454545454546,1.9111570247933884,0.0714748029842946
visit,Issue_2667,250,0,0,2,0,1,0.5,0.96,documentation_debt,1.0,0.0,0.08112964784725112
visit,Issue_2666,236,0,0,2,0,1,0.5,0.9576271186440678,code/design_debt,-0.9152542372881356,1.8376903188738867,0.12762801742763527
visit,Issue_2663,622,0,0,2,0,1,0.5,0.9790996784565916,code/design_debt,1.0,0.0,0.06079186319902306
visit,Issue_2662,570,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.04055393743166995
visit,Issue_2660,232,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09455812156601202
visit,Issue_2657,265,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1680621373071952
visit,Issue_2656,372,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09919320478186348
visit,Issue_2655,210,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1726971649157676
visit,Issue_2654,518,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.07714209080448223
visit,Issue_2647,188,0,4,3,1,0,0.0,0.0,,1.0,0.0,0.027136761275997793
visit,Issue_2645,474,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.05562727817694385
visit,Issue_2643,327,0,0,2,0,0,0.0,0.0,,-0.9755351681957186,1.9516688643866487,0.13996954086897
visit,Issue_2638,195,0,9,3,1,1,0.3333333333333333,0.9128205128205128,test_debt,-0.8256410256410256,2.232110453648915,0.18265221046661823
visit,Issue_2637,186,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.11372570316174979
visit,Issue_2635,480,0,74,4,2,1,0.5,0.12916666666666668,documentation_debt,-0.6916666666666667,1.4784027777777777,0.04420834173961096
visit,Issue_2634,283,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.10562759276941894
visit,Issue_2633,287,0,0,2,0,0,0.0,0.0,,-0.9651567944250871,1.9315276378249095,0.11109571136417434
visit,Issue_2632,141,0,18,4,2,0,0.0,0.0,,1.0,0.0,0.0977748811595814
visit,Issue_2631,285,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.10064033097448066
visit,Issue_2630,260,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.13879202463973483
visit,Issue_2628,461,0,0,2,0,1,0.5,0.9804772234273319,code/design_debt,1.0,0.0,0.005672232270056716
visit,Issue_2627,205,0,0,2,0,1,0.5,0.9512195121951219,documentation_debt,1.0,0.0,0.06107487621602359
visit,Issue_2626,510,0,0,2,0,1,0.5,0.984313725490196,scientific_debt,0.9686274509803922,1.9382391387927722,0.12582640116343333
visit,Issue_2622,346,0,18,4,2,0,0.0,0.0,,0.953757225433526,1.909652845066658,0.0706741241810165
visit,Issue_2619,163,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.06430401819537498
visit,Issue_2618,367,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.0048218305191321705
visit,Issue_2616,744,0,10,3,1,1,0.6666666666666666,0.989247311827957,documentation_debt,-0.978494623655914,1.3051219794195863,0.1505556676994331
visit,Issue_2610,406,0,0,2,0,1,0.5,0.9778325123152709,code/design_debt,0.9556650246305419,1.9132956393020941,0.08446231183369267
visit,Issue_2609,642,0,23,4,2,0,0.0,0.0,,-0.9283489096573209,1.8618316980619363,0.1192463685045109
visit,Issue_2605,144,0,3,3,1,0,0.0,0.0,,1.0,0.0,0.09340074757459993
visit,Issue_2604,312,0,58,4,2,0,0.0,0.0,,0.9743589743589743,0.9750164365548981,0.04469889972707597
visit,Issue_2602,2064,0,150,4,2,1,0.25,0.06637596899224807,scientific_debt,0.8672480620155039,0.8848711390541433,0.0535188995485606
visit,Issue_2599,999,0,0,2,0,1,0.5,0.993993993993994,code/design_debt,1.0,0.0,0.03300449284459233
visit,Issue_2596,583,0,3,3,1,0,0.0,0.0,,-1.0,0.0,0.0671549396288212
visit,Issue_2593,405,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.10068072204055115
visit,Issue_2588,309,0,23,4,2,0,0.0,0.0,,1.0,0.0,0.05326456954020485
visit,Issue_2586,585,0,0,2,0,0,0.0,0.0,,0.9623931623931624,1.926200599021112,0.13592580819893063
visit,Issue_2585,294,0,0,2,0,0,0.0,0.0,,0.9319727891156463,1.8685732796519967,0.06386550291862755
visit,Issue_2584,150,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.12451562109312682
visit,Issue_2580,172,0,0,2,0,1,0.5,0.936046511627907,documentation_debt,1.0,0.0,0.09979052449027324
visit,Issue_2578,282,0,0,2,0,0,0.0,0.0,,-0.9432624113475178,1.8897439766611335,0.11578094314366165
visit,Issue_2575,195,0,0,2,0,1,0.5,0.08205128205128205,code/design_debt,-1.0,0.0,0.09244389364601976
visit,Issue_2572,329,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.05978847548429553
visit,Issue_2571,159,0,7,3,1,0,0.0,0.0,,1.0,0.0,0.07906912772507786
visit,Issue_2570,331,0,0,2,0,0,0.0,0.0,,-0.9395770392749244,1.882805012732633,0.06928280157582742
visit,Issue_2569,325,0,0,2,0,0,0.0,0.0,,-0.9384615384615385,1.8807100591715975,0.07308397654971735
visit,Issue_2568,1285,0,0,2,0,0,0.0,0.0,,-0.9782101167315175,1.9568950324758894,0.04655824095259559
visit,Issue_2566,329,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.12714189427822536
visit,Issue_2562,366,0,0,2,0,1,0.5,0.9754098360655737,code/design_debt,1.0,0.0,0.008646982172115613
visit,Issue_2559,592,0,0,2,0,1,0.5,0.9847972972972973,code/design_debt,1.0,0.0,0.06152273584856335
visit,Issue_2558,1024,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.09903801348844568
visit,Issue_2557,452,0,0,2,0,1,0.5,0.01327433628318584,documentation_debt,1.0,0.0,0.05273628579108011
visit,Issue_2556,303,0,116,4,2,1,0.25,0.5907590759075908,documentation_debt,0.36633663366336633,0.7678658955004412,0.07647395597832746
visit,Issue_2551,174,0,0,2,0,1,0.5,0.9482758620689655,documentation_debt,1.0,0.0,0.1253665376782456
visit,Issue_2550,470,0,0,2,0,1,0.5,0.9829787234042553,code/design_debt,-0.9659574468085106,1.9330737890448164,0.04130329311018563
visit,Issue_2549,336,0,0,2,0,1,0.5,0.9851190476190477,code/design_debt,-0.9702380952380952,1.9413619614512472,0.09133369720211465
visit,Issue_2547,449,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1251632274304619
visit,Issue_2544,390,0,1,3,1,0,0.0,0.0,,-0.9948717948717949,1.3265220249835634,0.1730123959426523
visit,Issue_2537,119,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.11500103563976681
visit,Issue_2536,329,0,0,2,0,0,0.0,0.0,,0.9209726443768997,1.8481906116905793,0.10454564860040422
visit,Issue_2535,738,0,0,2,0,0,0.0,0.0,,-1.0,0.0,0.18306686540039363
visit,Issue_2534,216,0,49,7,5,0,0.0,0.0,,1.0,0.0,0.10875962259264414
visit,Issue_2525,115,0,0,2,0,0,0.0,0.0,,1.0,0.0,0.1443695637916552
visit,Issue_2521,221,0,0,2,0,1,0.5,0.9366515837104072,documentation_debt,-1.0,0.0,0.08547746205310748
visit,Issue_2519,324,0,30,3,1,0,0.0,0.0,,-0.7716049382716049,2.1097774729461967,0.004361775728846027
